Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS,,,,,,,,
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS,,,,,,,,
https://www.amazon.in/Lunars-Comet-Resistant-Casual-Backpack/dp/B07WNFN1XS,,,,,,,,
https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9,,,,,,,,
https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9,,,,,,,,
https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9,,,,,,,,
https://www.amazon.in/Wildcraft-Black-Backpack-WC-Dare/dp/B06XD713N9,,,,,,,,
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ,,,,,,,,
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ,,,,,,,,
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ,,,,,,,,
https://www.amazon.in/gp/goldbox/,,,,,,,,
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16,,,,,,,,
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16,,,,,,,,
https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16,,,,,,,,
https://www.amazon.in/gp/goldbox/,,,,,,,,
https://www.amazon.in/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C,,,,,,,,
https://www.amazon.in/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C,,,,,,,,
https://www.amazon.in/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C,,,,,,,,
https://www.amazon.in/HEROZ-Hammer-Durable-Travel-Laptop/dp/B07MGDFT9C,,,,,,,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV,,,,,,,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV,,,,,,,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV,,,,,,,,
https://www.amazon.in/Wesley-Milestone-Waterproof-Backpack-Business/dp/B085S444JV,,,,,,,,
